t_ms,state,raw_acc_x,raw_acc_y,raw_acc_z,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,gyr_x,gyr_y,gyr_z,uncal_mag_x,uncal_mag_y,uncal_mag_z,mag_x,mag_y,mag_z,quat_game_w,quat_game_x,quat_game_y,quat_game_z,quat_geomag_w,quat_geomag_x,quat_geomag_y,quat_geomag_z
47000,,,,,,,,,,,,,,-1.6805444955825806,-1.702623724937439,-0.8262207508087158,,,,29.74467658996582,5.121149063110352,-39.863155364990234,,,,,,,,
47010,,,,,,,,,,,,,,-1.732903242111206,-1.7947747707366943,-0.7653605341911316,,,,29.750099182128906,5.117550849914551,-39.8707275390625,,,,,,,,
47020,,,,,,,,,,,,,,-1.7808846235275269,-1.878355860710144,-0.703412652015686,,,,29.75555992126465,5.1139421463012695,-39.87833023071289,,,,,,,,
47090,,,,,,,,,,,,,,-1.6901146173477173,-1.719521164894104,-0.8155433535575867,,,,,,,,,,,,,,
47100,,,,,0.0036498727276921272,-0.04776795208454132,0.9805564284324646,,,,,,,-1.741708755493164,-1.8101879358291626,-0.7544844746589661,,,,29.745630264282227,5.120514869689941,-39.8644905090332,,,,,,,,
47110,,,,,-0.0008717352175153792,-0.04685668647289276,0.9807131886482239,,,,,,,-1.7889032363891602,-1.8922110795974731,-0.6923534274101257,,,,29.75105857849121,5.116914749145508,-39.872066497802734,,,,,,,,
47120,,,,,-0.005388389807194471,-0.04579562321305275,0.9808889627456665,,,,,,,,,,,,,29.756528854370117,5.113304615020752,-39.879676818847656,,,,,,,,
47200,,,,,0.0028552254661917686,-0.04761863872408867,0.980582594871521,,,,,,,-1.699544072151184,-1.7361491918563843,-0.8048380017280579,,,,29.7465877532959,5.11987829208374,-39.86582946777344,,,,,,,,
47210,,,,,-0.0016673746285960078,-0.04668079689145088,0.9807426929473877,,,,,,,-1.7503700256347656,-1.8253191709518433,-0.7435833811759949,,,,29.752025604248047,5.116276264190674,-39.8734130859375,,,,,,,,
47220,,,,,-0.006180500146001577,-0.04559371992945671,0.9809218645095825,,,,,,,-1.7967745065689087,-1.9057732820510864,-0.6812720894813538,,,,29.75749969482422,5.112664222717285,-39.88102340698242,,,,,,,,
47290,,,,,,,,,,,,,,-1.712094783782959,-1.7582453489303589,-0.790289580821991,,,,,,,,,,,,,,
47300,,,,,0.0017717448063194752,-0.047407619655132294,0.9806192517280579,,,,,,,-1.7618746757507324,-1.8453681468963623,-0.7287742495536804,,,,29.747882843017578,5.119019031524658,-39.867637634277344,,,,,,,,
47310,,,,,-0.002750926185399294,-0.046433717012405396,0.9807839393615723,,,,,,,-1.8072038888931274,-1.923679232597351,-0.6662233471870422,,,,29.753328323364258,5.115414619445801,-39.87522888183594,,,,,,,,
47320,,,,,-0.007257966324687004,-0.04531136900186539,0.9809675812721252,,,,,,,,,,,,,29.758813858032227,5.111799716949463,-39.88284683227539,,,,,,,,
47400,,,,,0.0007134361658245325,-0.04719321057200432,0.980656087398529,,,,,,,-1.7241272926330566,-1.7793856859207153,-0.7760025858879089,,,,29.74915313720703,5.11817741394043,-39.869407653808594,,,,,,,,
47410,,,,,-0.0038078795187175274,-0.046184275299310684,0.9808251857757568,,,,,,,-1.7728773355484009,-1.8644838333129883,-0.7142372131347656,,,,29.754608154296875,5.114570617675781,-39.87700653076172,,,,,,,,
47420,,,,,-0.008307558484375477,-0.04502769559621811,0.9810132384300232,,,,,,,-1.8171488046646118,-1.9406789541244507,-0.651456892490387,,,,29.760101318359375,5.1109538078308105,-39.8846321105957,,,,,,,,
47490,,,,,-0.00021287889103405178,-0.046998802572488785,0.9806891679763794,,,,,,,-1.7344660758972168,-1.7975125312805176,-0.7634449005126953,,,,,,,,,,,,,,
47500,,,,,-0.00473185395821929,-0.04595935717225075,0.9808622002601624,,,,,,,-1.7823089361190796,-1.8808196783065796,-0.7014645934104919,,,,29.750267028808594,5.1174397468566895,-39.8709602355957,,,,,,,,
47510,,,,,-0.009223941713571548,-0.044772982597351074,0.9810540676116943,,,,,,,-1.8256494998931885,-1.9551459550857544,-0.6384873986244202,,,,29.75572967529297,5.11383056640625,-39.87856674194336,,,,,,,,
47520,,,,,,,,,,,,,,,,,,,,29.76123046875,5.1102118492126465,-39.886199951171875,,,,,,,,
47600,,,,,,,,,,,,,,-1.7433726787567139,-1.8130971193313599,-0.7524062395095825,,,,29.751245498657227,5.116791248321533,-39.8723258972168,,,,,,,,
47610,,,,,,,,,,,,,,-1.7904165983200073,-1.8948216438293457,-0.6902406215667725,,,,29.756715774536133,5.113180637359619,-39.87993621826172,,,,,,,,
47620,,,,,,,,,,,,,,-1.8329377174377441,-1.9674984216690063,-0.6270940899848938,,,,29.762224197387695,5.109560012817383,-39.8875732421875,,,,,,,,
47690,,,,,-0.001839899574406445,-0.046642038971185684,0.9807491898536682,,,,,,,,,,,,,,,,,,,,,,,
47700,,,,,-0.00635215500369668,-0.04554933309555054,0.9809290170669556,,,,,,,-1.7521896362304688,-1.8284939527511597,-0.7412667274475098,,,,29.752227783203125,5.116142749786377,-39.873695373535156,,,,,,,,
47710,,,,,-0.01082831621170044,-0.04431101307272911,0.9811276793479919,,,,,,,-1.7984260320663452,-1.908613681793213,-0.6789175271987915,,,,29.75770378112793,5.112529754638672,-39.881309509277344,,,,,,,,
47720,,,,,,,,,,,,,,-1.8401193618774414,-1.9796198606491089,-0.615603506565094,,,,29.763219833374023,5.108907222747803,-39.88895034790039,,,,,,,,
47810,,,,,-0.0026856407057493925,-0.046448852866888046,0.9807814359664917,,,,,,,,,,,,,,,,,,,,,,,
47820,,,,,-0.007193088997155428,-0.04532862454652786,0.9809647798538208,,,,,,,,,,,,,,,,,,,,,,,
47830,,,,,-0.011659665033221245,-0.04406348615884781,0.9811669588088989,,,,,,,,,,,,,,,,,,,,,,,
47900,,,,,-0.003511993447318673,-0.046254947781562805,0.9808135628700256,,,,,,,,,,,,,,,,,,,,,,,
47910,,,,,-0.008013874292373657,-0.04510793462395668,0.9810003638267517,,,,,,,,,,,,,29.754243850708008,5.114809989929199,-39.876502990722656,,,,,,,,
47920,,,,,-0.012470219284296036,-0.043816711753606796,0.981205940246582,,,,,,,,,,,,,29.759735107421875,5.111193656921387,-39.88412857055664,,,,,,,,
47930,,,,,,,,,,,,,,,,,,,,29.7652645111084,5.107567310333252,-39.891780853271484,,,,,,,,
48000,,,,,-0.004277287982404232,-0.04607081413269043,0.9808439016342163,,,,,,,-1.777689814567566,-1.8728253841400146,-0.7077570557594299,,,,,,,,,,,,,,
48010,,,,,-0.00877324491739273,-0.04489907994866371,0.9810339212417603,,,,,,,-1.8214892148971558,-1.9480735063552856,-0.6448763012886047,,,,29.755176544189453,5.114194869995117,-39.8777961730957,,,,,,,,
48020,,,,,-0.013219350948929787,-0.043583810329437256,0.9812425971031189,,,,,,,-1.8606873750686646,-2.01401948928833,-0.5810791254043579,,,,29.76067543029785,5.11057710647583,-39.88542938232422,,,,,,,,
48030,,,,,,,,,,,,,,,,,,,,29.766210556030273,5.106949329376221,-39.89308547973633,,,,,,,,
48100,,,,,-0.005114447325468063,-0.04586433991789818,0.9808777570724487,,,,,,,-1.7862203121185303,-1.8875795602798462,-0.6960788369178772,,,,29.756206512451172,5.113515853881836,-39.87923049926758,,,,,,,,
48110,,,,,-0.009603075683116913,-0.04466566443443298,0.9810712337493896,,,,,,,-1.8291678428649902,-1.9611152410507202,-0.6330199837684631,,,,29.76171112060547,5.109895706176758,-39.886863708496094,,,,,,,,
48120,,,,,-0.014037136919796467,-0.04332420229911804,0.98128342628479,,,,,,,-1.8674947023391724,-2.0252864360809326,-0.5690615773200989,,,,29.767253875732422,5.106266498565674,-39.89453125,,,,,,,,
48190,,,,,-0.006388647947460413,-0.045539870858192444,0.9809305667877197,,,,,,,-1.7987836599349976,-1.9092286825180054,-0.6784061789512634,,,,,,,,,,,,,,
48200,,,,,-0.010864412412047386,-0.0443003810942173,0.9811294078826904,,,,,,,-1.8404396772384644,-1.9801592826843262,-0.615084707736969,,,,,,,,,,,,,,
48210,,,,,-0.01527844276279211,-0.04291927069425583,0.9813467860221863,,,,,,,-1.8774465322494507,-2.0416345596313477,-0.5508891940116882,,,,,,,,,,,,,,
48300,,,,,-0.0072332751005887985,-0.045317940413951874,0.9809665083885193,,,,,,,-1.8069612979888916,-1.923263669013977,-0.6665783524513245,,,,,,,,,,,,,,
48310,,,,,-0.011699370108544827,-0.04405152425169945,0.981168806552887,,,,,,,-1.8477513790130615,-1.992442011833191,-0.6030856966972351,,,,29.75878143310547,5.111820697784424,-39.88280487060547,,,,,,,,
48320,,,,,-0.0160989873111248,-0.04264427721500397,0.9813897609710693,,,,,,,-1.8838738203048706,-2.0521063804626465,-0.53873610496521,,,,29.764305114746094,5.108196258544922,-39.89045333862305,,,,,,,,
48330,,,,,,,,,,,,,,,,,,,,29.769865036010742,5.104561805725098,-39.898128509521484,,,,,,,,
48400,,,,,-0.008097507059574127,-0.045085154473781586,0.981003999710083,,,,,,,-1.8151744604110718,-1.9373100996017456,-0.6544224619865417,,,,29.759841918945312,5.111123561859131,-39.884273529052734,,,,,,,,
48410,,,,,-0.012552760541439056,-0.0437912791967392,0.981209933757782,,,,,,,-1.85507333278656,-2.004680633544922,-0.5907577276229858,,,,29.76537322998047,5.107497215270996,-39.891929626464844,,,,,,,,
48420,,,,,-0.016936687752604485,-0.04235741123557091,0.9814344048500061,,,,,,,-1.8902860879898071,-2.06247878074646,-0.5262535214424133,,,,29.770938873291016,5.103861331939697,-39.89961242675781,,,,,,,,
48500,,,,,-0.00904571358114481,-0.04482303932309151,0.9810460805892944,,,,,,,-1.824019193649292,-1.9523762464523315,-0.6410007476806641,,,,29.76101303100586,5.110355377197266,-39.885894775390625,,,,,,,,
48510,,,,,-0.013487963937222958,-0.043499160557985306,0.9812559485435486,,,,,,,-1.8629326820373535,-2.017742872238159,-0.5771504640579224,,,,29.766550064086914,5.10672664642334,-39.893558502197266,,,,,,,,
48520,,,,,-0.017853572964668274,-0.04203621670603752,0.9814842939376831,,,,,,,-1.8971402645111084,-2.073474884033203,-0.5124800205230713,,,,29.772125244140625,5.103088855743408,-39.9012451171875,,,,,,,,
48590,,,,,,,,,,,,,,-1.831315517425537,-1.9647533893585205,-0.629652738571167,,,,,,,,,,,,,,
48600,,,,,-0.0098451878875494,-0.044596537947654724,0.9810822606086731,,,,,,,-1.8693947792053223,-2.0284194946289062,-0.565649151802063,,,,29.761999130249023,5.109706878662109,-39.887264251708984,,,,,,,,
48610,,,,,-0.01427556574344635,-0.04324744641780853,0.9812954664230347,,,,,,,-1.9027518033981323,-2.08240008354187,-0.5008417963981628,,,,29.76754379272461,5.106076717376709,-39.894927978515625,,,,,,,,
48620,,,,,-0.01862482726573944,-0.041760098189115524,0.9815270900726318,,,,,,,,,,,,,29.77312469482422,5.1024370193481445,-39.90262222290039,,,,,,,,
48700,,,,,-0.010616548359394073,-0.04437316954135895,0.981117844581604,,,,,,,-1.8382370471954346,-1.9764479398727417,-0.6186414957046509,,,,29.762954711914062,5.1090803146362305,-39.888587951660156,,,,,,,,
48710,,,,,-0.015034680254757404,-0.042999833822250366,0.9813342094421387,,,,,,,-1.8755059242248535,-2.038458824157715,-0.5544923543930054,,,,29.76850700378418,5.1054487228393555,-39.89625549316406,,,,,,,,
48720,,,,,-0.019367381930351257,-0.04148903116583824,0.9815690517425537,,,,,,,-1.9080370664596558,-2.0907363891601562,-0.4895552396774292,,,,29.774093627929688,5.101807117462158,-39.903953552246094,,,,,,,,
48790,,,,,-0.011377343907952309,-0.044148173183202744,0.9811535477638245,,,,,,,,,,,,,,,,,,,,,,,
48800,,,,,-0.01578262820839882,-0.042750995606184006,0.9813730716705322,,,,,,,-1.8449448347091675,-1.987734317779541,-0.6077271103858948,,,,29.76390266418457,5.108459949493408,-39.889896392822266,,,,,,,,
48810,,,,,-0.020098233595490456,-0.041217152029275894,0.9816110134124756,,,,,,,-1.8814095258712769,-2.0480997562408447,-0.5434366464614868,,,,29.769458770751953,5.1048264503479,-39.8975715637207,,,,,,,,
48820,,,,,,,,,,,,,,-1.9131215810775757,-2.0986857414245605,-0.4783739447593689,,,,29.775053024291992,5.1011834144592285,-39.905269622802734,,,,,,,,
48900,,,,,-0.012148183770477772,-0.04391540214419365,0.9811903238296509,,,,,,,,,,,,,,,,,,,,,,,
48910,,,,,-0.016539670526981354,-0.042494144290685654,0.9814131259918213,,,,,,,,,,,,,,,,,,,,,,,
48920,,,,,-0.020837174728512764,-0.04093703627586365,0.9816542267799377,,,,,,,,,,,,,,,,,,,,,,,
49000,,,,,-0.013075223192572594,-0.043628983199596405,0.9812355041503906,,,,,,,-1.8594865798950195,-2.0120253562927246,-0.5831665396690369,,,,,,,,,,,,,,
49010,,,,,-0.017449062317609787,-0.04217885807156563,0.9814621806144714,,,,,,,-1.8941386938095093,-2.068671703338623,-0.5185690522193909,,,,,,,,,,,,,,
49020,,,,,-0.021723750978708267,-0.040593892335891724,0.9817070960998535,,,,,,,-1.9240061044692993,-2.1154401302337646,-0.45323461294174194,,,,,,,,,,,,,,
49100,,,,,,,,,,,,,,-1.8661442995071411,-2.0230565071105957,-0.5714712142944336,,,,,,,,,,,,,,
49110,,,,,-0.01387797575443983,-0.0433751717209816,0.9812754392623901,,,,,,,-1.8999319076538086,-2.0779242515563965,-0.5067327618598938,,,,,,,,,,,,,,
49120,,,,,-0.018235595896840096,-0.04190013185143471,0.9815053939819336,,,,,,,-1.9289202690124512,-2.1228697299957275,-0.4412742257118225,,,,,,,,,,,,,,
49130,,,,,-0.022489596158266068,-0.04029114544391632,0.9817536473274231,,,,,,,,,,,,,,,,,,,,,,,
49200,,,,,,,,,,,,,,-1.872779130935669,-2.0339865684509277,-0.5595054626464844,,,,,,,,,,,,,,
49210,,,,,,,,,,,,,,-1.9056814908981323,-2.0870296955108643,-0.4946262538433075,,,,,,,,,,,,,,
49220,,,,,,,,,,,,,,-1.9337698221206665,-2.1301071643829346,-0.4290441572666168,,,,,,,,,,,,,,
49300,,,,,,,,,,,,,,-1.878660798072815,-2.0436184406280518,-0.5486193299293518,,,,29.769014358520508,5.105116844177246,-39.89695739746094,,,,,,,,
49310,,,,,,,,,,,,,,-1.9107569456100464,-2.0949976444244385,-0.48361510038375854,,,,29.77460479736328,5.101474761962891,-39.90465545654297,,,,,,,,
49320,,,,,,,,,,,,,,-1.9380264282226562,-2.136373519897461,-0.4179236590862274,,,,29.780231475830078,5.097823619842529,-39.912376403808594,,,,,,,,
49390,,,,,-0.016251832246780396,-0.04259239882230759,0.981397807598114,,,,,,,,,,,,,,,,,,,,,,,
49400,,,,,-0.020556313917040825,-0.04104412719607353,0.981637716293335,,,,,,,,,,,,,,,,,,,,,,,
49410,,,,,-0.02474399097263813,-0.03936464339494705,0.9818957448005676,,,,,,,-1.8850548267364502,-2.0540225505828857,-0.5364648103713989,,,,29.77005958557129,5.104434490203857,-39.898399353027344,,,,,,,,
49420,,,,,,,,,,,,,,-1.9162501096725464,-2.1035399436950684,-0.4713244140148163,,,,29.775657653808594,5.100790500640869,-39.90610122680664,,,,,,,,
49430,,,,,,,,,,,,,,-1.942604660987854,-2.1430130004882812,-0.40551427006721497,,,,29.78129005432129,5.097137928009033,-39.91382598876953,,,,,,,,
49490,,,,,-0.017013804987072945,-0.04233068972826004,0.9814385771751404,,,,,,,,,,,,,,,,,,,,,,,
49500,,,,,-0.021299561485648155,-0.040759045630693436,0.9816816449165344,,,,,,,,,,,,,,,,,,,,,,,
49510,,,,,-0.025464290753006935,-0.03905709832906723,0.9819428324699402,,,,,,,-1.8908687829971313,-2.063417434692383,-0.5251004099845886,,,,29.771038055419922,5.103796482086182,-39.899749755859375,,,,,,,,
49520,,,,,,,,,,,,,,-1.9212210178375244,-2.1111900806427,-0.459835946559906,,,,29.776641845703125,5.100151062011719,-39.90745544433594,,,,,,,,
49530,,,,,,,,,,,,,,-1.946720004081726,-2.1488819122314453,-0.3939180076122284,,,,29.78228187561035,5.09649658203125,-39.915184020996094,,,,,,,,
49590,,,,,,,,,,,,,,,,,,,,29.77203941345215,5.10314416885376,-39.901126861572266,,,,,,,,
49600,,,,,-0.01778855361044407,-0.04205924645066261,0.9814807176589966,,,,,,,,,,,,,29.77764892578125,5.099497318267822,-39.908836364746094,,,,,,,,
49610,,,,,-0.02205442264676094,-0.040463902056217194,0.9817270636558533,,,,,,,-1.8966566324234009,-2.072702169418335,-0.5134673118591309,,,,29.783294677734375,5.095841407775879,-39.916568756103516,,,,,,,,
49620,,,,,-0.026194972917437553,-0.03873920068144798,0.9819914698600769,,,,,,,-1.9261451959609985,-2.118685483932495,-0.448078989982605,,,,,,,,,,,,,,
49630,,,,,,,,,,,,,,-1.9507681131362915,-2.1545519828796387,-0.3820539116859436,,,,,,,,,,,,,,
49700,,,,,-0.018659474328160286,-0.0417475663125515,0.9815290570259094,,,,,,,-1.9029982089996338,-2.0827901363372803,-0.5003229379653931,,,,29.773168563842773,5.1024088859558105,-39.902679443359375,,,,,,,,
49710,,,,,-0.022901954129338264,-0.04012565687298775,0.9817790389060974,,,,,,,-1.931510090827942,-2.1267471313476562,-0.43479853868484497,,,,29.778785705566406,5.09876012802124,-39.910396575927734,,,,,,,,
49720,,,,,-0.027014300227165222,-0.03837547451257706,0.9820470809936523,,,,,,,-1.955142855644226,-2.1605489253997803,-0.3686562776565552,,,,29.78443717956543,5.095102787017822,-39.91813278198242,,,,,,,,
49800,,,,,-0.019378136843442917,-0.04148506745696068,0.9815696477890015,,,,,,,-1.9081228971481323,-2.0908710956573486,-0.4893691837787628,,,,29.774112701416016,5.101795196533203,-39.90397644042969,,,,,,,,
49810,,,,,-0.02360048145055771,-0.03984130173921585,0.9818227291107178,,,,,,,-1.9358203411102295,-2.133136510848999,-0.42373451590538025,,,,29.779735565185547,5.098145008087158,-39.91169738769531,,,,,,,,
49820,,,,,-0.027688724920153618,-0.03807016834616661,0.9820936918258667,,,,,,,-1.9586278200149536,-2.1652162075042725,-0.3574977219104767,,,,29.78539276123047,5.094486236572266,-39.919437408447266,,,,,,,,
49890,,,,,-0.02017940953373909,-0.04118663817644119,0.9816157221794128,,,,,,,,,,,,,,,,,,,,,,,
49900,,,,,-0.024378402158617973,-0.0395185649394989,0.9818722009658813,,,,,,,-1.9136818647384644,-2.0995571613311768,-0.4771212339401245,,,,29.77515983581543,5.101113796234131,-39.905418395996094,,,,,,,,
49910,,,,,-0.02843887358903885,-0.03772415220737457,0.9821465015411377,,,,,,,-1.9404680728912354,-2.139928102493286,-0.41136664152145386,,,,29.780790328979492,5.097461700439453,-39.913143157958984,,,,,,,,
49920,,,,,,,,,,,,,,-1.9623523950576782,-2.1700806617736816,-0.34502744674682617,,,,29.786455154418945,5.093801021575928,-39.9208869934082,,,,,,,,
50000,,,,,-0.020976992323994637,-0.04088343679904938,0.9816625118255615,,,,,,,-1.91907799243927,-2.1079018115997314,-0.4648335576057434,,,,29.776214599609375,5.100429058074951,-39.90686798095703,,,,,,,,
50010,,,,,-0.025151783600449562,-0.03919123113155365,0.9819223284721375,,,,,,,-1.9449492692947388,-2.146368980407715,-0.3989621102809906,,,,29.781850814819336,5.096775531768799,-39.91459274291992,,,,,,,,
50020,,,,,-0.029183657839894295,-0.03737373650074005,0.9821999669075012,,,,,,,-1.9659074544906616,-2.1745870113372803,-0.33252373337745667,,,,29.787521362304688,5.093113422393799,-39.92234420776367,,,,,,,,
50100,,,,,-0.02178729511797428,-0.0405689999461174,0.9817109107971191,,,,,,,-1.924415111541748,-2.1160619258880615,-0.4522545635700226,,,,29.777292251586914,5.099729537963867,-39.90834426879883,,,,,,,,
50110,,,,,-0.02593650296330452,-0.03885234519839287,0.981974184513092,,,,,,,-1.949349284172058,-2.1525769233703613,-0.38626718521118164,,,,29.782934188842773,5.096074104309082,-39.91607666015625,,,,,,,,
50120,,,,,-0.029938334599137306,-0.03701148182153702,0.982255220413208,,,,,,,-1.969359278678894,-2.1788134574890137,-0.31973087787628174,,,,29.788612365722656,5.092410564422607,-39.923831939697266,,,,,,,,
50190,,,,,,,,,,,,,,-1.9292160272598267,-2.123314142227173,-0.4405406713485718,,,,,,,,,,,,,,
50200,,,,,-0.022536421194672585,-0.040272440761327744,0.9817565083503723,,,,,,,-1.9532769918441772,-2.1580090522766113,-0.3744485676288605,,,,29.77829360961914,5.099079132080078,-39.90972137451172,,,,,,,,
50210,,,,,-0.026661071926355362,-0.03853324055671692,0.9820229411125183,,,,,,,-1.972403883934021,-2.182399272918701,-0.30782437324523926,,,,29.78394317626953,5.095422267913818,-39.917457580566406,,,,,,,,
50220,,,,,-0.030634228140115738,-0.03667084872722626,0.9823071360588074,,,,,,,,,,,,,29.789627075195312,5.091756820678711,-39.92521286010742,,,,,,,,
50300,,,,,-0.0233283881098032,-0.03995267301797867,0.9818056225776672,,,,,,,-1.9341524839401245,-2.130673885345459,-0.42805999517440796,,,,29.779361724853516,5.098386287689209,-39.91118621826172,,,,,,,,
50310,,,,,-0.027426114305853844,-0.03818969428539276,0.9820754528045654,,,,,,,-1.957282543182373,-2.1634271144866943,-0.36185982823371887,,,,29.785018920898438,5.094727993011475,-39.91892623901367,,,,,,,,
50320,,,,,-0.03136799857020378,-0.03630462661385536,0.9823629856109619,,,,,,,-1.975468397140503,-2.185849905014038,-0.2951454222202301,,,,29.790708541870117,5.091061115264893,-39.92668533325195,,,,,,,,
50390,,,,,,,,,,,,,,-1.9385906457901,-2.137197732925415,-0.4164203405380249,,,,,,,,,,,,,,
50400,,,,,-0.02406173013150692,-0.039650723338127136,0.9818519353866577,,,,,,,-1.9608522653579712,-2.168138027191162,-0.3501225709915161,,,,,,,,,,,,,,
50410,,,,,-0.02813362516462803,-0.0378657802939415,0.982124924659729,,,,,,,-1.9781605005264282,-2.188725471496582,-0.28332725167274475,,,,29.780357360839844,5.09774112701416,-39.91255187988281,,,,,,,,
50420,,,,,-0.03204565867781639,-0.03595978394150734,0.982415497303009,,,,,,,,,,,,,29.786020278930664,5.094081401824951,-39.92029571533203,,,,,,,,
50430,,,,,,,,,,,,,,,,,,,,29.791715621948242,5.0904130935668945,-39.92805862426758,,,,,,,,
50500,,,,,-0.02478402480483055,-0.03934770077466965,0.9818983674049377,,,,,,,-1.9428342580795288,-2.143342971801758,-0.40487900376319885,,,,,,,,,,,,,,
50510,,,,,-0.02882962115108967,-0.03754117339849472,0.9821744561195374,,,,,,,-1.9642342329025269,-2.1724839210510254,-0.33848750591278076,,,,29.78134536743164,5.097102642059326,-39.913902282714844,,,,,,,,
50520,,,,,-0.03271140158176422,-0.03561463579535484,0.9824681282043457,,,,,,,-1.9806723594665527,-2.191251516342163,-0.27161499857902527,,,,29.787012100219727,5.093441486358643,-39.92164993286133,,,,,,,,
50530,,,,,,,,,,,,,,,,,,,,29.792713165283203,5.089771747589111,-39.92941665649414,,,,,,,,
50590,,,,,-0.025486480444669724,-0.03904753178358078,0.9819443225860596,,,,,,,,,,,,,,,,,,,,,,,
50600,,,,,-0.029505668208003044,-0.0372200645506382,0.982223391532898,,,,,,,,,,,,,29.782312393188477,5.096477031707764,-39.915225982666016,,,,,,,,
50610,,,,,-0.033357199281454086,-0.035273607820272446,0.9825200438499451,,,,,,,-1.9468438625335693,-2.149056911468506,-0.39356210827827454,,,,29.78798484802246,5.0928144454956055,-39.922977447509766,,,,,,,,
50620,,,,,,,,,,,,,,-1.967398762702942,-2.1764323711395264,-0.3270816206932068,,,,29.793691635131836,5.0891432762146,-39.93074417114258,,,,,,,,
50630,,,,,,,,,,,,,,-1.9829838275909424,-2.193415403366089,-0.26013636589050293,,,,,,,,,,,,,,
50690,,,,,,,,,,,,,,-1.9506778717041016,-2.1544268131256104,-0.3823237121105194,,,,,,,,,,,,,,
50700,,,,,-0.026179062202572823,-0.0387461893260479,0.981990396976471,,,,,,,-1.970393180847168,-2.1800472736358643,-0.31575772166252136,,,,,,,,,,,,,,
50710,,,,,-0.03017139434814453,-0.036898113787174225,0.9822725057601929,,,,,,,-1.9851311445236206,-2.195258378982544,-0.24874304234981537,,,,29.78327178955078,5.095856666564941,-39.91653823852539,,,,,,,,
50720,,,,,-0.03399228677153587,-0.034932080656290054,0.982572078704834,,,,,,,,,,,,,29.788949966430664,5.09219217300415,-39.924293518066406,,,,,,,,
50730,,,,,,,,,,,,,,,,,,,,29.794662475585938,5.088520050048828,-39.932064056396484,,,,,,,,
50800,,,,,,,,,,,,,,-1.9549747705459595,-2.1603212356567383,-0.3691830635070801,,,,,,,,,,,,,,
50810,,,,,,,,,,,,,,-1.9737080335617065,-2.1838889122009277,-0.3025206923484802,,,,,,,,,,,,,,
50820,,,,,,,,,,,,,,-1.9874554872512817,-2.197028398513794,-0.23542843759059906,,,,,,,,,,,,,,
50890,,,,,,,,,,,,,,-1.958663821220398,-2.1652638912200928,-0.35738006234169006,,,,,,,,,,,,,,
50900,,,,,-0.02769654430449009,-0.038066595792770386,0.9820942282676697,,,,,,,-1.9765146970748901,-2.186986207962036,-0.290634423494339,,,,29.785400390625,5.094480991363525,-39.91944885253906,,,,,,,,
50910,,,,,-0.03162712603807449,-0.03617352619767189,0.9823829531669617,,,,,,,-1.9893728494644165,-2.198265790939331,-0.22347576916217804,,,,29.791091918945312,5.090813636779785,-39.927207946777344,,,,,,,,
50920,,,,,-0.03537799417972565,-0.03416480869054794,0.9826890230178833,,,,,,,,,,,,,29.796817779541016,5.0871381759643555,-39.93498992919922,,,,,,,,
50990,,,,,-0.02839631587266922,-0.03774396702647209,0.9821435213088989,,,,,,,,,,,,,,,,,,,,,,,
51000,,,,,-0.032297033816576004,-0.035830214619636536,0.9824352264404297,,,,,,,-1.9621436595916748,-2.169811725616455,-0.34574252367019653,,,,29.786394119262695,5.093840599060059,-39.92080307006836,,,,,,,,
51010,,,,,-0.03601423650979996,-0.033801913261413574,0.9827443361282349,,,,,,,-1.9791244268417358,-2.189714193344116,-0.2789177894592285,,,,29.792091369628906,5.090171813964844,-39.92856979370117,,,,,,,,
51020,,,,,,,,,,,,,,-1.9911057949066162,-2.1991608142852783,-0.21169671416282654,,,,29.797821044921875,5.0864949226379395,-39.93635177612305,,,,,,,,
51090,,,,,,,,,,,,,,-1.9657208919525146,-2.174354076385498,-0.33319607377052307,,,,29.787464141845703,5.093150615692139,-39.922264099121094,,,,,,,,
51100,,,,,-0.029143966734409332,-0.03739258646965027,0.982197105884552,,,,,,,-1.981763243675232,-2.192293643951416,-0.26628947257995605,,,,29.793167114257812,5.089480400085449,-39.930030822753906,,,,,,,,
51110,,,,,-0.0330117866396904,-0.03545678034424782,0.9824921488761902,,,,,,,-1.9927995204925537,-2.199765205383301,-0.1990044265985489,,,,29.798904418945312,5.08580207824707,-39.93781661987305,,,,,,,,
51120,,,,,-0.03669203072786331,-0.03340762481093407,0.9828044772148132,,,,,,,,,,,,,,,,,,,,,,,
51190,,,,,,,,,,,,,,,,,,,,29.788606643676758,5.092413902282715,-39.923824310302734,,,,,,,,
51200,,,,,,,,,,,,,,-1.9693422317504883,-2.17879319190979,-0.31979575753211975,,,,29.7943172454834,5.088741779327393,-39.93159484863281,,,,,,,,
51210,,,,,-0.029934220016002655,-0.037013474851846695,0.9822549223899841,,,,,,,-1.984382152557373,-2.1946358680725098,-0.2528055012226105,,,,29.800060272216797,5.085062026977539,-39.93938446044922,,,,,,,,
51220,,,,,-0.03376612812280655,-0.03505441173911095,0.9825534820556641,,,,,,,-1.994409441947937,-2.1999993324279785,-0.18545600771903992,,,,,,,,,,,,,,
51230,,,,,-0.03740616887807846,-0.03298328444361687,0.9828692078590393,,,,,,,,,,,,,,,,,,,,,,,
